Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2020-01-02,ALLE,124.79000091552734,125.38999938964844,123.4499969482422,125.38999938964844,116.06053161621094,572400
2020-01-03,ALLE,123.83000183105467,124.9000015258789,122.83000183105467,123.83999633789062,114.62586212158205,480500
2020-01-06,ALLE,122.16000366210938,123.62999725341795,120.87999725341795,123.61000061035156,114.41295623779295,627400
2020-01-07,ALLE,123.3000030517578,123.55999755859376,122.05999755859376,122.12999725341795,113.04309844970705,588400
2020-01-08,ALLE,122.25,123.54000091552734,121.8499984741211,122.6500015258789,113.52442169189452,938700
2020-01-09,ALLE,123.1500015258789,123.72000122070312,122.22000122070312,122.87000274658205,113.72803497314452,458500
2020-01-10,ALLE,123.20999908447266,123.87999725341795,122.54000091552734,123.43000030517578,114.24637603759766,525300
2020-01-13,ALLE,124.0,124.66000366210938,122.37000274658205,124.6500015258789,115.37559509277344,945600
2020-01-14,ALLE,124.45999908447266,125.5,123.88999938964844,124.72000122070312,115.44039916992188,703100
2020-01-15,ALLE,124.83000183105467,125.7300033569336,123.83999633789062,125.31999969482422,115.99575805664062,884100
2020-01-16,ALLE,126.12999725341795,128.57000732421875,126.04000091552734,128.50999450683594,118.94840240478516,784700
2020-01-17,ALLE,128.94000244140625,129.9499969482422,127.69000244140624,128.0500030517578,118.52262878417967,975700
2020-01-21,ALLE,127.6999969482422,128.13999938964844,126.6500015258789,127.13999938964844,117.68032836914062,669000
2020-01-22,ALLE,127.61000061035156,129.89999389648438,127.54000091552734,129.4499969482422,119.81844329833984,786300
2020-01-23,ALLE,128.9199981689453,129.9499969482422,128.57000732421875,129.8000030517578,120.1424331665039,729200
2020-01-24,ALLE,130.0,130.5800018310547,127.80999755859376,128.0,118.47633361816406,682100
2020-01-27,ALLE,126.55999755859376,128.5800018310547,126.41000366210938,127.66999816894533,118.1708984375,675300
2020-01-28,ALLE,128.22000122070312,129.6699981689453,127.5500030517578,129.44000244140625,119.80919647216795,380800
